CpG	GSM3589655	GSM3589656	GSM3589657	GSM3589658	GSM3589659	GSM3589660	GSM3589661	GSM3589662	GSM3589663	GSM3589664	GSM3589665	GSM3589666	GSM3589667	GSM3589668	GSM3589669	GSM3589670	GSM3589671	GSM3589672	GSM3902399	GSM3902400	GSM3902401	GSM3902402	GSM3902403	GSM3902404	GSM3902405	GSM3902406	GSM3902407	GSM3902408	GSM3902409	GSM3902410	GSM3902411	GSM3902412	GSM3902413	GSM3902414	GSM3902415	GSM3902416	GSM3902417	GSM3902418	GSM3902419	GSM3902420	GSM3902421	GSM3902422	GSM3902423	GSM3902424	GSM3902425	GSM3902426	GSM3902427	GSM3902428	GSM3902429	GSM3902430	GSM3902431	GSM3902432	GSM3902433	GSM3902434	GSM3902435	GSM3902436	GSM3902437	GSM3902438	GSM3902439	GSM3902440	GSM3902441	GSM3902442	GSM3902443	GSM3902444	GSM3902445	GSM3902446	GSM3902447	GSM3902448	GSM3902449	GSM3902450	GSM3902451	GSM3902452	GSM3902453	GSM3902454	GSM3902455	GSM3902456	GSM3902457	GSM3902458
cg24703167	0.490108687959993	0.813807200740259	0.558564009009848	0.738632635145469	0.412720111184733	0.356103088554037	0.616572222364672	0.754940880790541	0.864981947913866	0.66011147377172	0.713566936324166	0.27077886356753	0.79044987896385	0.864243839120919	0.50875148044586	0.748596781084853	0.73488229655083	0.51799795148936	0.835496167257093	0.728386652572047	0.671590017171331	0.442099972014869	0.666142262725038	0.295358935498026	0.503772956096192	0.533657866140373	0.79265939325988	0.533197267479345	0.589216037717757	0.505027325509319	0.77181398754797	0.545054541434062	0.265757111399227	0.359132421206541	0.752297411375444	0.232831283020784	0.277560215915448	0.583417233438655	0.612865750560548	0.747501049979	0.706279483718118	0.746660974089881	0.509203917648912	0.818990171976838	0.157807102994491	0.706088454367351	0.351490364770036	0.360141679502896	0.688022121447944	0.346685434903924	0.813734927172875	0.666250392142667	0.362399803856978	0.776096937894846	0.771775762855995	0.783882078133925	0.676074702194889	0.813986887863316	0.557117996401779	0.783349900095948	0.799473885365965	0.523125663094841	0.665234861068415	0.482417111948281	0.782944158550885	0.78749167235551	0.335676168328696	0.46719383058114	0.456025132099054	0.373777521013314	0.651389406777032	0.634068373388245	0.499942912559925	0.823763025038738	0.630269095302046	0.71584885067712	0.719930188144777	0.314117351412373
cg19738122	0.515131130463453	0.827324462505472	0.551393603482042	0.312301727008215	0.768343579110739	0.452516943058729	0.510887280719943	0.388547238261811	0.794912750025184	0.399294141060413	0.453492491843134	0.349443223114541	0.274499577785848	0.238410112910075	0.446931615143395	0.398113237030737	0.167438254714507	0.387824517531162	0.300367051417866	0.179836706424813	0.211261168151046	0.417350738393721	0.28994926841632	0.370947929231578	0.604740200368471	0.283686253589843	0.250074514536242	0.440006740885934	0.313494615806524	0.448761748577871	0.590554504104981	0.76839468167111	0.232523750671011	0.527301577592395	0.292361971705411	0.272698955855818	0.543469323823869	0.46935927424988	0.539538228373514	0.584757500669888	0.420903804294857	0.356418425518023	0.674874100620025	0.722569808355049	0.330241414322403	0.666455004865547	0.54293097559561	0.478546558593128	0.429559780659048	0.503522293527179	0.452407193309648	0.698189694323144	0.601733694314546	0.615540919888812	0.602949474032711	0.143470640634074	0.24972165313754	0.281391662656097	0.506091645451207	0.200213736846559	0.212495045860082	0.505510295521848	0.309300300631573	0.347071353911697	0.358748997215799	0.166755973781736	0.506847699482926	0.464461230456304	0.688152175477482	0.465166467255342	0.698497986719412	0.320599103083795	0.35198769949612	0.207347653154793	0.609503127672454	0.544046228764075	0.411606376239279	0.855305655925079
cg10411272	0.51869699569512	0.843571381120042	0.345844169884558	0.223652855567397	0.67400452598803	0.371236203692573	0.228066233263233	0.194329933852311	0.484209791583726	0.178898581696455	0.406392746261583	0.239732526505477	0.220447747958369	0.225984961326562	0.672085419832255	0.285935987515864	0.141976462863709	0.293780283644935	0.118670451365696	0.0938209384647712	0.307157878610175	0.718865691463391	0.346796297148924	0.524991531176833	0.6411021681697	0.28067269244985	0.491940352940697	0.430899445120443	0.330953263604866	0.334149664634888	0.283430146832762	0.653410108446921	0.766243419900579	0.48613420234624	0.32941003346029	0.489485326247737	0.470304386291077	0.401722373314927	0.467550062280301	0.56334728708643	0.127707222228093	0.426730058108822	0.37985423448605	0.648729565264888	0.758851576167118	0.626843972250861	0.461299138472072	0.374697972820487	0.364977441147244	0.591946453555718	0.208952138068791	0.588497505901552	0.53513005799653	0.59780172066627	0.346756663701648	0.752716656007084	0.387825294619054	0.454002438202387	0.429300050429641	0.469511737124117	0.190782185640101	0.429733083421784	0.49532644072461	0.31911127816005	0.575157850402478	0.190056084361365	0.512453315323965	0.507040379760231	0.447514632742586	0.600031531334445	0.652795091382387	0.37597954687424	0.366411838252811	0.353336384610939	0.453764664163869	0.525971125766482	0.396899891628285	0.642587521630821
cg19475870	0.531571118221804	0.355887719445327	0.600307973964187	0.528651380914498	0.633932998517351	0.387876659833586	0.58655361240281	0.460834575917477	0.433657440158866	0.675125989920806	0.558059966762413	0.59257628366322	0.741526426073259	0.872569310093493	0.332408472018282	0.76375439048162	0.758494386451584	0.574220192759112	0.738516873690231	0.71995752120525	0.567448691529179	0.277461267593147	0.692077654835529	0.681705413289163	0.800611457439493	0.456057136407255	0.382185627117797	0.613255760469902	0.654919391748874	0.530399971640818	0.807416010789457	0.507300934300435	0.388421498854623	0.406246021761192	0.76322624086187	0.418377935255499	0.656202316024837	0.481630747877024	0.649669057539159	0.163119035843882	0.586676541108412	0.707675076771456	0.687983397106432	0.742098186841068	0.648113510870858	0.749996956283535	0.532449801761411	0.385621867235765	0.543098957912071	0.519590122768111	0.874697547568145	0.78929209574018	0.349675534801879	0.521146957981906	0.61136267488111	0.129449129870136	0.744378300081004	0.816646525079437	0.384065048754935	0.775667189232768	0.714124367825678	0.627258880852343	0.464341631458687	0.601521944997391	0.570068090742376	0.760343675800945	0.446770040824822	0.373946925990649	0.619527051561365	0.606144776470821	0.397381472995781	0.746694134650646	0.571010779321716	0.809647224857352	0.599767171351937	0.473835589091063	0.651444772164477	0.197026942590559
cg12864235	0.461793244729288	0.138364857666996	0.600017141001638	0.49519141896984	0.401887784705606	0.267956765214787	0.503327919318382	0.41209446916345	0.615156273667715	0.568145100348654	0.471163707891334	0.47877847362879	0.639059676733043	0.812247538500379	0.306233706599102	0.679050925479951	0.695426010922519	0.478970677874348	0.684987740070668	0.654406351427041	0.433852942055022	0.204404103678609	0.536506833551676	0.525677769428725	0.75423972460957	0.481530336812924	0.250853869405333	0.430065443069369	0.58797076038162	0.439513264942542	0.777401866005169	0.490727651457829	0.50665844869132	0.319576516954665	0.677613757120708	0.324764976447211	0.457098570718318	0.435672612783299	0.5318606773102	0.120324700501087	0.517227100532631	0.652588468411016	0.464811812994915	0.523554981703737	0.401532424207519	0.721254298910301	0.343339681952979	0.357954445658697	0.463361462894737	0.482787650101419	0.778774272415252	0.69977356641771	0.272786468046831	0.440566187306998	0.650852729767013	0.0831138394259647	0.717450008511119	0.76431584917488	0.359561315136185	0.650471760551891	0.689050603772548	0.519545236863214	0.47389389554317	0.445140725871616	0.338912539006822	0.725516007065085	0.284188414781587	0.313058379094131	0.507446029462863	0.544478654206107	0.361414647375054	0.577121989194941	0.491579441450491	0.778222898573763	0.465480448403212	0.29471203685569	0.559333871433172	0.0575784215153158
cg27383997	0.423999108343764	0.282157572922199	0.535059580640824	0.468591476719462	0.516808198459913	0.306092613245456	0.433516842122478	0.376703062796992	0.304283761150587	0.520652090860467	0.45252407260192	0.513530083004625	0.544346851017914	0.873798805813734	0.309701833027057	0.64644223035361	0.707614724795601	0.471042466941637	0.633536496523347	0.658118411144578	0.381438709382437	0.19481740739257	0.407914098642881	0.48964410956897	0.698781194808409	0.500511781966433	0.257700944447111	0.335882755774246	0.654829678602091	0.418920046764634	0.671900296908529	0.297124670973215	0.341996610183089	0.326305888413387	0.627443624038527	0.340606523976951	0.360950520608818	0.359708393208216	0.580894233085685	0.148241811603425	0.525291858842063	0.666486747897637	0.372235247071369	0.314318823489062	0.234232126282974	0.730000642454738	0.392194990296752	0.570813969693559	0.55245345564088	0.547095705946733	0.622677595790904	0.732295337080011	0.295838092159609	0.363105728336224	0.65090546363636	0.116859977554205	0.670310167656965	0.307092159298618	0.331626804351464	0.381981348442107	0.660569113819653	0.438999302484586	0.391670812802095	0.480759856126226	0.316140394073878	0.601226819178405	0.455808564407639	0.249754011237951	0.420422051705004	0.493071618388483	0.308996954577853	0.595159024844397	0.417220088804721	0.491498065092855	0.453525681302202	0.323998551567489	0.441187975129961	0.151172537308873
cg01093476	0.400096505373809	0.551623098077855	0.559087908720149	0.428863693721177	0.724805682447118	0.404934008996442	0.444823839826168	0.614712526878306	0.825187295091246	0.178234978718411	0.421926082950892	0.684487087527372	0.0970905531879289	0.315216584627181	0.543230336619037	0.546187843305135	0.0715527663375338	0.409436519513349	0.0647826541848509	0.0596684113030262	0.393208131590011	0.358848602651393	0.135375628594036	0.45657606778589	0.739925578957313	0.332560318185568	0.466001271678984	0.546032057213657	0.370241282513103	0.316687835812006	0.631654324338844	0.691676662643969	0.812289469441781	0.535879867673409	0.423151311520729	0.665811820913925	0.528161895640735	0.362653898942821	0.216613979370051	0.571255415359852	0.182277770673513	0.557624670016596	0.275238154381171	0.494547811614467	0.783025818862064	0.670771279255986	0.56920066363211	0.567013472995295	0.425532408712173	0.666667363242925	0.198021209513583	0.423085887967088	0.500825100642132	0.269310283199776	0.483945988578777	0.345506843404684	0.26529069628663	0.278958446814693	0.576810078408232	0.094037495841103	0.0595673431275196	0.551709685005778	0.129283216447463	0.231088757087509	0.267690630918659	0.26138750431048	0.570711213640487	0.228750174009167	0.176189275303369	0.552108033965373	0.301564573267755	0.125588217510691	0.241707402620019	0.455376788924521	0.498454303753508	0.270995770190682	0.20056974350683	0.578449947371337
cg18304305	0.700951756488662	0.694750465132304	0.717988208294107	0.226665068903535	0.654255391755392	0.605952101238008	0.508076953541792	0.357611987816612	0.894572326139121	0.355865622955282	0.537243657341764	0.739618734667237	0.386101016392372	0.793785802919303	0.502723372014105	0.634152645174379	0.139790300390089	0.434660592567401	0.193043832390847	0.11978975087778	0.637869406556593	0.818705437078495	0.485792290835938	0.621997714491311	0.666949742332101	0.598025427871229	0.566980291175597	0.645979226318382	0.403533887777895	0.546916489793712	0.782460178316181	0.844746452283037	0.676056381082808	0.558494052838806	0.279638270963752	0.858023813034821	0.610495987040908	0.732278503415808	0.773164413652222	0.846137009802838	0.450178379360407	0.77385079764758	0.399409379085538	0.826969650521153	0.70484425681733	0.799595804095343	0.692261925239962	0.646914849596469	0.61981285040735	0.483880253947727	0.318966670568757	0.633563722243223	0.702028823476419	0.814518294616532	0.808498801651526	0.857905793616644	0.395199036220928	0.761676807026683	0.677412136929229	0.71147099657421	0.571541052258161	0.681145186086483	0.654654474325895	0.535554022871059	0.703807687516385	0.363126012858403	0.663551553935254	0.506958427221797	0.662729759652035	0.705756631107332	0.479148335729768	0.673209876765541	0.4335947210959	0.842570672458828	0.680506385095915	0.787787288851313	0.55735111044196	0.42192392372565
cg13152606	0.57787659915748	0.145546325984291	0.521745272596211	0.526495743731284	0.159323386822242	0.637446172611338	0.59032130555085	0.565465083013974	0.418774369884026	0.834033444906242	0.562216590569905	0.238631563395434	0.818904723927721	0.36686790617375	0.448304659832688	0.328048359085055	0.836685930249173	0.6211948012405	0.879408460613213	0.850631490706036	0.710287359558938	0.603545384419135	0.538735927701831	0.566345767757984	0.384921142340999	0.710118211881531	0.57279282768806	0.589134010708943	0.543306164898542	0.676261324718207	0.203936500138177	0.181550733886407	0.254854249279775	0.416906582274737	0.767311500769211	0.844349098694708	0.40458928498366	0.573414897513593	0.513638780867775	0.124446453216161	0.623329979740625	0.327009882317643	0.376408376013461	0.755769035567021	0.118345962046062	0.163864877324521	0.546775497250308	0.567139854093638	0.592141483325478	0.426428238682082	0.825851734651857	0.31943796684952	0.39694931361208	0.248206876647207	0.461539148549471	0.541635515038188	0.624162139042176	0.638597166649278	0.352334348527116	0.884423100152639	0.74656715152734	0.575726100018153	0.508663755828787	0.63499548789793	0.621565262388318	0.751876353455102	0.42483098156167	0.391564889733219	0.584934949455369	0.542968836433601	0.457304481693331	0.643513997437442	0.595918572674224	0.597694248829814	0.422179946825441	0.568928599819742	0.659019700094096	0.197540939876023
cg18232089	0.670597384054461	0.892708789492267	0.609881626351004	0.434179655961778	0.776390696799084	0.674054219437466	0.442562541970912	0.7379557684708	0.897815069448659	0.586712935550842	0.51063717527879	0.791974451867884	0.453754597677398	0.821106942643991	0.620401748440646	0.546496950411032	0.545236819714493	0.480253530039948	0.234005140689181	0.530250519853451	0.47562224947695	0.758650086951974	0.406483717419265	0.705964365689806	0.851966897734267	0.458830749571241	0.374771062271062	0.606873988601984	0.432752098902113	0.565938453796589	0.917327198294052	0.689753949016614	0.930128827841535	0.593900587015566	0.496228190763379	0.760876103043014	0.675211398144392	0.5347067424079	0.439004785050971	0.787559552622863	0.371806341684912	0.642631546535054	0.596782673870971	0.776348173160752	0.846566213453443	0.702797084251568	0.569292448223098	0.559435789703435	0.358639368480743	0.676479645734823	0.345039705105584	0.620376887161847	0.631110053215907	0.380831152671839	0.719629115143045	0.86625467245649	0.545223987790646	0.183883168146869	0.658273267075223	0.31776088053387	0.234582772676279	0.585669425981159	0.668328942416259	0.529879554428666	0.702681839581628	0.523926877963564	0.716448381459887	0.545547054891183	0.498832925560336	0.719871461475592	0.568999062560801	0.30508743380406	0.597030821626569	0.504674107909918	0.519197371317684	0.455398040137204	0.592891448982711	0.87965100501379
cg18854474	0.642029720226303	0.765672598785324	0.651736240034623	0.383907878743132	0.639836921178066	0.57058730727523	0.568243961453063	0.650861219683188	0.894103425805067	0.431025294371736	0.621581911946599	0.811193250092869	0.310706423780055	0.882994246519977	0.838210848188148	0.519353809987021	0.141460034675463	0.409931750100368	0.121891919350035	0.146083108043652	0.407739634053348	0.790507236607035	0.476451733020924	0.746049281228437	0.743803575031064	0.331301056891849	0.753736046250208	0.695598293143332	0.381323618198889	0.541879336076856	0.791842947231891	0.848794158512431	0.876625396805056	0.572172869506586	0.277688862967961	0.81301336548131	0.717322491818405	0.615354401785419	0.699229790154191	0.842672032280165	0.403098536529251	0.639534564247506	0.776415153093202	0.86017386249826	0.830048554922765	0.751203009162854	0.605045754355417	0.434221693356261	0.573388757095015	0.797510341012204	0.381529688978089	0.772753350840768	0.662042629378237	0.803224783608924	0.72818254603683	0.834777950085633	0.560700481353378	0.771374009441729	0.607123531518092	0.413651127877353	0.561502595596135	0.700108811775413	0.690822758723023	0.505385598079308	0.702301970216527	0.246554931598823	0.597405589463038	0.699467813849723	0.680940052721498	0.779714476401758	0.852633832733005	0.668907392374453	0.550219367240467	0.738033165227797	0.572016773279866	0.824458767252229	0.635028596622913	0.917531309257256
cg01149192	0.578053755996242	0.774139010939847	0.353516692766346	0.217833387931486	0.688349652998725	0.516065083927612	0.437339212009728	0.315037430497313	0.480458201338019	0.343489035889431	0.492647258222999	0.640149244237898	0.371769856916508	0.157799116111791	0.604470834629483	0.0946848398584396	0.195791318265772	0.419806164238281	0.139791138265171	0.125400523682885	0.40763859243972	0.708361982638726	0.492323735015106	0.560870332681077	0.606543139644795	0.401890543552149	0.564031174254431	0.473905789218908	0.200846972539159	0.373784047422526	0.239117527681155	0.582376521108549	0.705966846011741	0.582448854787516	0.395045367254934	0.462108637013902	0.526412035771022	0.399959619042982	0.323473186895214	0.289801083414302	0.419693807756041	0.245136625630842	0.590819929384072	0.637083843737492	0.663690408843074	0.169481500136275	0.578153874478413	0.343916223404255	0.435082427055388	0.659683025897399	0.379554025063081	0.607551197133338	0.491712594525943	0.659367255205601	0.416090792586751	0.734471377019352	0.469416671129065	0.563441082225033	0.369912343581552	0.194365805730666	0.189732822752164	0.425229685914346	0.528819582736795	0.351909644189585	0.598804481084774	0.0953584045536903	0.518629462256459	0.511632935429206	0.560961520099303	0.613016386241028	0.675211253855879	0.558913395996269	0.550554795684653	0.122127542631739	0.557190238095864	0.549033083335632	0.503212444781252	0.749937942131731
cg14173968	0.646709553927919	0.851624359312608	0.638612481341255	0.28713636260633	0.806013925623022	0.484125693683504	0.471893113385594	0.424926656059769	0.295483632549583	0.311497726983397	0.557650347501898	0.789007318998156	0.22829367486325	0.529591144772896	0.770980616807639	0.471535665606542	0.198488153544333	0.465485259793151	0.279697872048693	0.147798024895057	0.512197755660201	0.665776103852784	0.430165543309955	0.586559550860265	0.59643803244353	0.39865029708448	0.554708612352197	0.43536194305613	0.378822274323	0.445455769859319	0.50044331559717	0.880412607925173	0.786733260893049	0.563153926161638	0.223351167741321	0.789131787493546	0.615260740847997	0.470618378884153	0.49997866726548	0.802246912933908	0.459288735961594	0.453045943180703	0.733992279780981	0.757680577863783	0.817435712521997	0.775807618055964	0.690038589544576	0.440150755225698	0.589279763450007	0.635953576752939	0.371381294681436	0.785033697574637	0.625278239276846	0.228212125082734	0.439035328620163	0.87869741993017	0.290119549763593	0.643111512897842	0.630411628943096	0.343932510244348	0.575714035095226	0.591966276173974	0.528206320247216	0.343579612871549	0.603162542684318	0.219092059202379	0.586734512960533	0.673941607580457	0.319696483366929	0.611329280192149	0.449481372105817	0.615814814080027	0.334098882477117	0.112483484678741	0.552305124572028	0.529700311326104	0.352657013751803	0.850915024690132
cg10478319	0.28114673073169	0.643364717437186	0.46942670973758	0.186779607346422	0.473135549454547	0.372988963215822	0.27624656756614	0.264799157551299	0.550936653409418	0.252036821600691	0.350790873806493	0.695700584228171	0.188147989321005	0.0827638053476531	0.386796855586062	0.428953777651603	0.157866245141453	0.234855924526864	0.167310383384302	0.188951406205075	0.42039700404018	0.419637677263634	0.343326203826811	0.456616863235904	0.638388304905506	0.315689935308725	0.534846611954311	0.553862084587257	0.47673777787913	0.289108730138746	0.609713079955949	0.29379072366229	0.671223555137586	0.325386085018309	0.217001177872067	0.47511689513465	0.604076068379505	0.296718871662445	0.384015964640974	0.687353178359805	0.264960725494616	0.347124550109854	0.446066271989299	0.645152100019373	0.721338346271402	0.668410261163971	0.429810689773618	0.347106925411717	0.194169935656425	0.481849945980027	0.596831694079401	0.294807587927551	0.366350535670535	0.737174510888865	0.257307047302483	0.26534997196567	0.474417270902462	0.585082263376475	0.340753993954058	0.284567726702282	0.140776749814304	0.379127196604304	0.155945548735478	0.26617079106722	0.309532408426925	0.230138733603137	0.481006775324885	0.273332048576348	0.236744242475393	0.721160749668791	0.755521090996482	0.19470771663956	0.354306102851687	0.298482084038946	0.471512690113266	0.635724005436115	0.299513094633434	0.237384080632362
cg17836145	0.235462718517844	0.678169253107161	0.429111796661102	0.14698267834453	0.440257341392006	0.216968629626554	0.314730455268423	0.443251532866636	0.321324754186891	0.084862016213313	0.290355209074058	0.501224405410668	0.126946430489948	0.311291773670548	0.451486430610542	0.381570605965951	0.0897745120035898	0.17340560620879	0.107563955243528	0.0743968594584505	0.300882418029604	0.606341609724727	0.229080705754049	0.409746400849619	0.614216834288903	0.249310256848509	0.458837559302978	0.3353739789984	0.424276807772548	0.191746281023391	0.688715143587609	0.804616110461935	0.785808696055747	0.339940612334156	0.102525324320482	0.573586370952529	0.444134803454901	0.335591139484715	0.355007222985427	0.681096695865322	0.217593694229625	0.551595799475237	0.42012051831577	0.649723856339263	0.699253359982786	0.658284711452624	0.367796995700498	0.361574383607086	0.43109398086943	0.64909921753572	0.201078450834922	0.577172476739276	0.351762212640162	0.726293481446692	0.252561704050088	0.684505575312152	0.268197070858137	0.516835418825815	0.407838566675987	0.357455458343481	0.378366813888503	0.352103034301535	0.229415765454725	0.22703790175534	0.480143025157516	0.120659002833487	0.423719138732927	0.335116363217795	0.268780587633387	0.46788505628205	0.67677434841066	0.370734427184037	0.276090290209364	0.236044230106715	0.236183951220878	0.492769481648773	0.272452970982223	0.748385445080751
cg18471446	0.656333449276005	0.691383439062303	0.668992893470662	0.379827727424102	0.79547489327321	0.589622684200523	0.586014122956915	0.414669684348676	0.209979966748934	0.362223907697258	0.495749116029568	0.660592067387813	0.248627733073807	0.248434827771295	0.559797251728678	0.42881511264086	0.269737761016831	0.469518017916938	0.238552940614648	0.228476259175966	0.48287374670047	0.795507206768302	0.490167701430854	0.602305750083369	0.704821847287601	0.381467052313158	0.657309059850075	0.466611770765561	0.580948209592935	0.428168046749954	0.800974500754947	0.862169737857348	0.595138884641563	0.573551403382803	0.304639197544208	0.802020389772254	0.668640021825126	0.607817827035441	0.662638925440816	0.872008949192593	0.346201293071416	0.677120766778241	0.663918440613686	0.816302232775964	0.7973296178816	0.823783592083957	0.64040114277411	0.492852961388684	0.581871809751211	0.785872669451892	0.37293218262963	0.783712581869331	0.672635200102562	0.840427758403748	0.747055666762097	0.84541557276262	0.530942692148951	0.611753442498523	0.636373185023548	0.667803243020003	0.24834905524193	0.630704049375989	0.523707984020894	0.406602320376883	0.632197998807236	0.272805236459746	0.593712915573785	0.571728755519962	0.365444176115045	0.605748271577947	0.543975266989176	0.633075097099327	0.306998421792018	0.546511640169791	0.547666139581562	0.642782948622487	0.473132781990841	0.898013440488711
cg05787705	0.337275632581528	0.337092765013453	0.412215755908001	0.281984022569138	0.743184614191453	0.4477682757705	0.352555052185729	0.197472067414291	0.275239048625048	0.143011119406337	0.253882242901077	0.277185840343203	0.131671046375712	0.248259112430166	0.251533345597868	0.322483130708756	0.0928713530603718	0.333588812332368	0.0601110711719671	0.0618974123666903	0.178987920930284	0.481132329456107	0.312521919861526	0.452898123041246	0.68819985968534	0.262166606162848	0.366934976156627	0.575022227607887	0.283067303177474	0.249948864901321	0.694274556175613	0.534264321297032	0.718331413503765	0.459167974480858	0.201438381673471	0.225199025752487	0.410244390763224	0.408036426943104	0.375609871518823	0.720870947755111	0.152740421859043	0.518415514914899	0.587895608152547	0.434835193150981	0.54193966159079	0.624275510673966	0.453321233861295	0.352672048455767	0.385504928714649	0.326786546575796	0.315902940914092	0.473239279695834	0.472764747494656	0.732404718180238	0.579227468514899	0.832398999981704	0.251628348798774	0.433876306905706	0.467988180963101	0.324325257273962	0.131889840700587	0.401753197298247	0.580929081280221	0.271671197796203	0.552531282379747	0.149143499125547	0.16243484476056	0.340617185270781	0.422417170298834	0.565821264250584	0.508414803151305	0.220818223028105	0.362987837476611	0.643338323104634	0.26794958266588	0.499283661757362	0.243295828755819	0.429024291747313
cg12431517	0.653805489393154	0.881061787150242	0.530599740780016	0.335591319733056	0.834153203513729	0.569516960656485	0.61491774209355	0.391644478406743	0.337258259727551	0.360963811135053	0.407746738006206	0.726173703798368	0.56649455007884	0.682649053628324	0.849027367456419	0.546066405270351	0.22544585227799	0.355272606664648	0.284193351723035	0.186756235862005	0.516435633522334	0.8483185149362	0.464156446768006	0.676797566500309	0.806037264260447	0.395780548067213	0.509745488732243	0.582474370497114	0.445218949936518	0.426007545927147	0.764136411805445	0.878462245991333	0.722621584051386	0.59069897407614	0.414841578172414	0.834601193458753	0.700100806451613	0.695619758863074	0.530301458135114	0.846981467483256	0.439117472190671	0.701448084305138	0.526282894117991	0.827404583670755	0.679750544449152	0.76793463524563	0.534228760863797	0.654062614071186	0.561032820312526	0.58144445509101	0.268592834287434	0.641416014864522	0.701375431109397	0.868237245101116	0.647887774045133	0.852664930454658	0.600591556386651	0.808546545817737	0.656524703867663	0.617909362724981	0.661487699730526	0.649899610632166	0.723481213240963	0.406992800553623	0.719657125518357	0.249088961701534	0.624208741120698	0.767735530280598	0.355662637067233	0.656144282310899	0.637450576622024	0.713344130164589	0.573613260865489	0.207207306947135	0.571590918266009	0.740442756908986	0.542702094871287	0.89826526194256
cg12135543	0.531222165901163	0.843556264953537	0.369988065310683	0.248708286564399	0.789229641000236	0.544989783596091	0.5198806963026	0.355263330157322	0.53253240911976	0.260551197491393	0.366673311362689	0.626977792221861	0.32002306229517	0.541630166780462	0.811087994638219	0.322913216648408	0.130155614803996	0.308324155959731	0.157662309427399	0.124527330953333	0.473939686183809	0.640649798552866	0.352702213705538	0.599196845251944	0.470694567909074	0.240275579521751	0.320583036606297	0.414089730421458	0.186062640235875	0.384668856058975	0.642622923921916	0.778360354183012	0.331757622566659	0.459945125975212	0.263201508969371	0.790966012399978	0.603642961416858	0.527577421916358	0.36112144802846	0.812739024190838	0.249068077753337	0.320396322655683	0.431833732266916	0.563993196793658	0.599762641712691	0.765980176325819	0.516226970582147	0.537004195099116	0.525975226474395	0.394953426413285	0.354368562525274	0.676149294707496	0.604300738700388	0.786658473445344	0.500668582054529	0.84278816219723	0.262770526600791	0.653316430712098	0.634874814026662	0.602001602590309	0.436662592070208	0.528356290930377	0.588801685274408	0.386241455977202	0.55910102916818	0.139257040548605	0.615331794610235	0.681684896756772	0.231415198822047	0.407529864125022	0.393764014110126	0.426891554619902	0.453840431761708	0.142851853734404	0.504797835324203	0.478127253981389	0.445223255064209	0.876582882596246
cg26679912	0.660387443452339	0.812452474625583	0.484112949694486	0.231591668712352	0.770182524085126	0.560859086639277	0.394512810523958	0.316276547914594	0.285081939585419	0.343887347256706	0.525437792895945	0.539416045989853	0.42005765316366	0.265625140723084	0.765580854318653	0.49073620525636	0.173374691357751	0.325963694280347	0.390702253494618	0.130532064758024	0.478348389866758	0.725704044011698	0.463102977992004	0.642288157529892	0.318868495352291	0.422590368657832	0.618802030213699	0.611787632298253	0.172805411106384	0.54381886000385	0.460409139343519	0.622513190785792	0.816315673621871	0.528729716472304	0.440873061990535	0.637436573888213	0.667251438655967	0.476825791388365	0.371463902428575	0.743685821145645	0.498310285318665	0.356835453318788	0.724529853514932	0.693811193087708	0.493090403245884	0.67702733917728	0.601289573364089	0.480010298055502	0.556444767106609	0.809996986656447	0.296854194996436	0.69631554643849	0.579234290936175	0.772906126506491	0.395790796058684	0.719044768538674	0.547722909988139	0.431041280746361	0.555640431046242	0.539503565929527	0.299658536054895	0.585840990320142	0.681898802417641	0.330225960545743	0.622679250748887	0.235804674431	0.568043937619476	0.652206782476901	0.386002337542768	0.749571520144384	0.575116865024854	0.266012825916116	0.488579659295352	0.255133875586856	0.518709325020668	0.615367034929137	0.364893311711149	0.804818027594808
cg11916753	0.511123633911332	0.122609112429356	0.517464756475701	0.307078678418572	0.596497054086153	0.43967075736642	0.299917250093566	0.285001016026717	0.540804062698612	0.191882929587848	0.410142901341547	0.715962832176985	0.113409507618178	0.176891922669404	0.699568725771467	0.445429507973531	0.117186715982736	0.328850301281972	0.166476948191035	0.0895113380691154	0.350893560706453	0.450890874812657	0.486174940413274	0.530906324518632	0.68692927257724	0.296338999157052	0.230466967521496	0.38284011301181	0.304054564629583	0.291113515826173	0.621737200009347	0.763202206697999	0.80615825873301	0.469106725568873	0.164634586072822	0.653469764432774	0.475074726641361	0.448279611279911	0.437343915643453	0.679394181866327	0.306107844186697	0.214956218936442	0.339582973587378	0.716319117048624	0.729291275100148	0.586360299481489	0.485311748682797	0.385612272380411	0.363584533775442	0.546589207652537	0.261523900486314	0.660270134283795	0.560101057592849	0.152324993357162	0.507727938054556	0.667931519467032	0.264972027448754	0.217489622193001	0.492656852054518	0.344712321074487	0.107167470169721	0.388578397291968	0.558951168527643	0.291221491981192	0.591335039258292	0.10021291252887	0.503482383947483	0.628580939627104	0.213955682135116	0.376313115830258	0.307449741277484	0.243366020517458	0.277458780142238	0.435902566318561	0.410186795590017	0.370022874351133	0.204962933601819	0.605091588719097
